reg,0x80000003,var,1,GetLocaleInfo,,,,,,,,
0x0,PTR,1,8,0x0,1,1,1,var,2,mem,1,CreateWindowEx
0x7f,0x1,ret,8,mem,8,CompareString,,,,,,
0x400,0xf,expr,1,GetLocaleInfo,,,,,,,,
0x80000002,mem,1,1,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
ret,0x0,mem,1,ret,mem,MultiByteToWideChar,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
PTR,ret,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,expr,mem,var,expr,WriteFile,,,,,,,
var,1,expr,var,1,ReadFile,,,,,,,
0x80000002,PTR,1,1,0x0,0x2001f,1,PTR,var,RegCreateKeyEx,,,
mem,1,mem,expr,SetTimer,,,,,,,,
ret,ret,mem,mem,mem,mem,CompareString,,,,,,
0x80000002,PTR,1,PTR,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
var,ret,1,var,1,ReadFile,,,,,,,
ret,0x8,3,HeapAlloc,,,,,,,,,
mem,var,0x402,1,1,SendDlgItemMessage,,,,,,,
ret,0x0,expr,HeapAlloc,,,,,,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
0x7f,0x1,expr,reg,PTR,reg,CompareString,,,,,,
ret,expr,1,var,1,WriteFile,,,,,,,
0x7f,0x1,PTR,8,ret,8,CompareString,,,,,,
0x409,0x1,var,reg,PTR,reg,CompareString,,,,,,
0x900,mem,var,0x0,var,1,1,FormatMessage,,,,,
0x400,0xc,var,1,GetLocaleInfo,,,,,,,,
0x80000000,ret,1,1,0x0,0xf003f,1,var,0x0,RegCreateKeyEx,,,
0x2800,mem,3,0x0,var,3,1,FormatMessage,,,,,
ret,0x42c190,1,1,1,1,var,1,DeviceIoControl,,,,
0x0,0x0,mem,mem,mem,mem,1,1,WideCharToMultiByte,,,,
0xfde9,0x0,expr,expr,var,ret,1,1,WideCharToMultiByte,,,,
0x0,var,1,1,0x4,var,1,var,var,RegCreateKeyEx,,,
var,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,2,var,SetDlgItemText,,,,,,,,,
var,PTR,1,1,0x0,0x20106,1,var,0x0,RegCreateKeyEx,,,
mem,4,0xf4,1,1,SendDlgItemMessage,,,,,,,
0x0,var,ret,var,var,var,RegQueryValueEx,,,,,,
mem,3,1,var,PostMessage,,,,,,,,
0x80000002,PTR,1,1,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
var,0x0,var,var,expr,expr,1,1,WideCharToMultiByte,,,,
var,0x60000,0x3,1,0x3,0x2200000,1,CreateFile,,,,,
0x13ff,1,var,0x0,var,1,1,FormatMessage,,,,,
ret,PTR,1,var,1,WriteFile,,,,,,,
var,4,1,var,SendMessage,,,,,,,,
0x7f,0x1,mem,ret,var,ret,CompareString,,,,,,
0x0,0x0,var,var,expr,expr,1,1,WideCharToMultiByte,,,,
mem,0x0,mem,mem,expr,expr,0x14,SetWindowPos,,,,,
var,PTR,1,var,1,WriteFile,,,,,,,
ret,var,3,var,1,ReadFile,,,,,,,
ret,expr,4,var,1,ReadFile,,,,,,,
mem,3,var,3,LoadString,,,,,,,,
ret,expr,ret,3,LoadString,,,,,,,,
mem,4,0x14b,1,1,SendDlgItemMessage,,,,,,,
mem,3,2,2,PostMessage,,,,,,,,
PTR,1,0x4,PTR,expr,CoCreateInstance,,,,,,,
var,1,0x1,PTR,PTR,CoCreateInstance,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
var,var,1,0x1,mem,expr,RegSetValueEx,,,,,,
var,3,0x150,1,1,SendDlgItemMessage,,,,,,,
mem,ret,var,var,1,ReadFile,,,,,,,
mem,0x0,reg,ret,1,reg,MultiByteToWideChar,,,,,,
mem,var,1,0x4,var,1,RegSetValueEx,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
mem,var,2,1,SetTimer,,,,,,,,
var,var,0x0,0x2001f,var,RegOpenKeyEx,,,,,,,
ret,0x4d0018,1,1,var,2,var,1,DeviceIoControl,,,,
var,var,1,1,var,var,var,var,var,RegCreateKeyEx,,,
0x0,var,1,0x1,PTR,expr,RegSetValueEx,,,,,,
0x1000,1,ret,0x0,PTR,3,1,FormatMessage,,,,,
mem,2,3,1,SetTimer,,,,,,,,
0x0,0x0,var,8,PTR,2,MultiByteToWideChar,,,,,,
ret,ret,6,var,1,ReadFile,,,,,,,
mem,1,var,var,1,WriteFile,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
mem,3,1,1,SendMessage,,,,,,,,
var,PTR,mem,var,MessageBox,,,,,,,,
mem,mem,1,0x4,var,1,RegSetValueEx,,,,,,
var,0x80000000,0x7,ret,0x3,ret,ret,CreateFile,,,,,
mem,0x8,1,HeapAlloc,,,,,,,,,
mem,0x0,mem,1,var,1,MultiByteToWideChar,,,,,,
0x400,0x1,var,expr,var,expr,CompareString,,,,,,
mem,0x1,expr,mem,var,var,CompareString,,,,,,
mem,3,var,2,LoadString,,,,,,,,
mem,3,var,3,LoadString,,,,,,,,
var,0x9416c,1,1,var,2,var,1,DeviceIoControl,,,,
0x0,PTR,ret,0x1,PTR,1,RegSetValueEx,,,,,,
var,PTR,1,1,0x1,0xf003f,1,var,var,RegCreateKeyEx,,,
mem,4,var,reg,PostMessage,,,,,,,,
reg,var,1,PTR,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
mem,expr,mem,var,1,WriteFile,,,,,,,
mem,3,1,var,PostMessage,,,,,,,,
var,3,expr,SetDlgItemText,,,,,,,,,
ret,3,1,1,PostMessage,,,,,,,,
0xfde9,0x0,mem,8,ret,expr,1,1,WideCharToMultiByte,,,,
0x1000,1,3,0x0,var,var,1,FormatMessage,,,,,
PTR,1,0x4,PTR,ret,CoCreateInstance,,,,,,,
1,var,var,0x10000,MessageBox,,,,,,,,
0x0,mem,1,1,0x0,0x7,1,var,var,RegCreateKeyEx,,,
var,var,1,1,0x0,0x20006,var,var,0x0,RegCreateKeyEx,,,
mem,expr,1,var,var,ReadFile,,,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
0x0,PTR,1,0x1,ret,mem,RegSetValueEx,,,,,,
mem,0x1,mem,mem,1,1,MultiByteToWideChar,,,,,,
ret,PTR,1,var,1,WriteFile,,,,,,,
ret,0x0,var,var,1,1,1,1,WideCharToMultiByte,,,,
0x0,0x0,var,8,ret,expr,MultiByteToWideChar,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
mem,3,var,1,SendMessage,,,,,,,,
var,0x80000000,0x3,1,0x3,0x2000000,1,CreateFile,,,,,
mem,0x1e,var,2,GetLocaleInfo,,,,,,,,
ret,mem,mem,expr,1,ReadFile,,,,,,,
0x1900,1,var,0x0,var,1,var,FormatMessage,,,,,
mem,4,var,var,PostMessage,,,,,,,,
var,3,var,SetDlgItemText,,,,,,,,,
1,var,var,0x4,MessageBox,,,,,,,,
0x0,0x0,var,8,reg,1,1,1,WideCharToMultiByte,,,,
0x0,0x0,var,8,var,mem,MultiByteToWideChar,,,,,,
var,0x40000000,0x1,1,0x1,0x80,1,CreateFile,,,,,
var,0x6,0x1,1,0x4,0x80,1,CreateFile,,,,,
0x7f,0x1,1,8,expr,8,CompareString,,,,,,
mem,4,3,1,SetTimer,,,,,,,,
ret,expr,mem,var,1,WriteFile,,,,,,,
var,4,0x188,1,1,SendDlgItemMessage,,,,,,,
PTR,mem,0x4,PTR,var,CoCreateInstance,,,,,,,
ret,3,mem,mem,PostMessage,,,,,,,,
0x400,0x1,var,8,expr,8,CompareString,,,,,,
0x0,0x0,mem,1,ret,ret,1,1,WideCharToMultiByte,,,,
var,ret,var,var,1,ReadFile,,,,,,,
ret,var,2,var,1,ReadFile,,,,,,,
var,4,var,SetDlgItemText,,,,,,,,,
1,1,1,var,1,WriteFile,,,,,,,
1,var,PTR,0x10000,MessageBox,,,,,,,,
mem,0x0,1,1,var,2,0x1e,SetWindowPos,,,,,
mem,3,ret,1,SetTimer,,,,,,,,
0x7f,0x1,var,1,var,8,CompareString,,,,,,
var,0x454004,var,2,var,2,var,1,DeviceIoControl,,,,
0x3a4,0x0,var,1,var,1,1,1,WideCharToMultiByte,,,,
mem,3,0x1,CheckDlgButton,,,,,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
mem,3,mem,1,SendMessage,,,,,,,,
var,ret,PTR,0x10,MessageBox,,,,,,,,
0x0,var,1,var,var,var,RegSetValueEx,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
ret,var,var,var,LoadString,,,,,,,,
mem,0x0,mem,1,expr,mem,1,expr,WideCharToMultiByte,,,,
var,expr,0x170,ret,1,SendDlgItemMessage,,,,,,,
var,expr,1,expr,expr,ReadFile,,,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
mem,3,2,2,PostMessage,,,,,,,,
var,var,1,0x1,var,1,RegSetValueEx,,,,,,
var,var,reg,var,1,ReadFile,,,,,,,
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
0x1a00,mem,var,0x0,var,var,1,FormatMessage,,,,,
mem,0x0,2,HeapAlloc,,,,,,,,,
0x7f,0x1,expr,8,var,8,CompareString,,,,,,
0x80000002,PTR,0x0,0x1010b,var,RegOpenKeyEx,,,,,,,
0x400,0x0,expr,ret,var,8,CompareString,,,,,,
ret,3,0x404,1,1,SendDlgItemMessage,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
PTR,ret,0x1,PTR,expr,CoCreateInstance,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
var,0x0,var,var,ret,ret,1,1,WideCharToMultiByte,,,,
expr,0x59,expr,2,GetLocaleInfo,,,,,,,,
ret,0x8,4,HeapAlloc,,,,,,,,,
mem,2,3,1,SetTimer,,,,,,,,
var,var,reg,var,reg,ReadFile,,,,,,,
ret,0x0,mem,1,mem,1,1,1,WideCharToMultiByte,,,,
mem,1,1,0x144,MessageBox,,,,,,,,
var,var,0x158,8,var,SendDlgItemMessage,,,,,,,
var,3,0x143,1,expr,SendDlgItemMessage,,,,,,,
var,0xc0000000,0x3,1,0x3,0x0,1,CreateFile,,,,,
var,1,ret,var,var,var,RegQueryValueEx,,,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
var,PTR,1,1,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
ret,0x0,var,expr,1,1,0x15,SetWindowPos,,,,,
ret,0xffffffff,1,1,1,1,0x213,SetWindowPos,,,,,
ret,PTR,1,1,var,var,RegQueryValueEx,,,,,,
0x80000002,PTR,1,1,0x0,0x20019,1,var,var,RegCreateKeyEx,,,
var,3,0x151,ret,1,SendDlgItemMessage,,,,,,,
0x0,0x0,mem,8,1,1,1,1,WideCharToMultiByte,,,,
0x0,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
ret,0x1,var,var,var,ret,CompareString,,,,,,
var,PTR,1,1,reg,var,RegQueryValueEx,,,,,,
0x400,0x10003,var,8,mem,8,CompareString,,,,,,
1,0x40000000,0x0,1,0x2,0x80,1,CreateFile,,,,,
0x80000001,mem,1,1,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
0x400,0x1e,var,1,GetLocaleInfo,,,,,,,,
mem,3,2,1,SetTimer,,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x0,0x0,expr,1,expr,2,1,var,WideCharToMultiByte,,,,
0xb00,mem,1,0x400,var,1,1,FormatMessage,,,,,
0x0,0x0,expr,8,expr,2,1,1,WideCharToMultiByte,,,,
0x80000002,PTR,1,1,0x1,0x2001f,var,var,var,RegCreateKeyEx,,,
ret,0x6d0034,ret,3,ret,1,var,1,DeviceIoControl,,,,
mem,0x0,expr,var,expr,var,0x40,SetWindowPos,,,,,
1,var,var,0x134,MessageBox,,,,,,,,
ret,4,PTR,3,LoadString,,,,,,,,
PTR,0x40000000,0x1,1,0x2,0x80,1,CreateFile,,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x0,PTR,PTR,8,0x80000000,8,8,8,var,1,mem,1,CreateWindowEx
mem,ret,1,var,var,ReadFile,,,,,,,
0x0,PTR,ret,0x1,PTR,1,RegSetValueEx,,,,,,
mem,1,1,1,PostMessage,,,,,,,,
mem,var,1,1,var,var,var,1,DeviceIoControl,,,,
var,0x70048,1,1,var,2,var,1,DeviceIoControl,,,,
0x0,PTR,1,0x1,PTR,expr,RegSetValueEx,,,,,,
0x800,1,var,0x0,PTR,3,ret,FormatMessage,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
var,2,ret,SetDlgItemText,,,,,,,,,
0x0,0x0,ret,8,var,expr,1,1,WideCharToMultiByte,,,,
0x7f,0x0,var,8,PTR,8,CompareString,,,,,,
var,3,var,1,SendMessage,,,,,,,,
expr,1,0x1,PTR,var,CoCreateInstance,,,,,,,
var,PTR,ret,0x20019,var,RegOpenKeyEx,,,,,,,
mem,2,expr,2,LoadString,,,,,,,,
var,0x4d0008,1,1,var,3,var,1,DeviceIoControl,,,,
mem,2,var,SetDlgItemText,,,,,,,,,
0xfde9,0x0,expr,ret,ret,ret,MultiByteToWideChar,,,,,,
reg,2,1,1,SendMessage,,,,,,,,
mem,0x0,1,1,mem,mem,0x16,SetWindowPos,,,,,
1,mem,mem,mem,MessageBox,,,,,,,,
ret,0x70050,1,1,ret,3,var,1,DeviceIoControl,,,,
expr,0xc0000000,0x7,1,0x3,0x0,1,CreateFile,,,,,
0x80000002,var,0x0,0x201,var,RegOpenKeyEx,,,,,,,
mem,mem,mem,1,mem,WriteFile,,,,,,,
var,3,ret,CheckDlgButton,,,,,,,,,
0x1000,1,var,0x0,var,3,1,FormatMessage,,,,,
var,4,0x1,CheckDlgButton,,,,,,,,,
ret,2,1,1,SendMessage,,,,,,,,
var,3,0x0,CheckDlgButton,,,,,,,,,
ret,0x0,1,1,var,var,0x16,SetWindowPos,,,,,
var,var,1,0x7,var,1,RegSetValueEx,,,,,,
var,mem,1,var,var,var,RegQueryValueEx,,,,,,
ret,var,var,3,LoadString,,,,,,,,
mem,4,0x0,CheckDlgButton,,,,,,,,,
0x0,0x0,expr,1,ret,ret,1,1,WideCharToMultiByte,,,,
ret,3,1,mem,SendMessage,,,,,,,,
var,0xc0000000,0x3,1,0x3,0x80,1,CreateFile,,,,,
ret,8,2,1,SetTimer,,,,,,,,
0x0,PTR,1,0x1,mem,expr,RegSetValueEx,,,,,,
0x1300,1,var,0x0,var,3,1,FormatMessage,,,,,
ret,PTR,1,0x4,var,1,RegSetValueEx,,,,,,
var,0x0,0x3,1,0x3,0x0,1,CreateFile,,,,,
mem,3,var,1,PostMessage,,,,,,,,
ret,0x0,PTR,reg,mem,2,1,var,WideCharToMultiByte,,,,
var,PTR,var,var,var,var,var,var,var,1,7,1,CreateWindowEx
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
var,0x80000000,0x1,1,0x3,0x60000000,1,CreateFile,,,,,
reg,PTR,reg,var,var,var,RegQueryValueEx,,,,,,
ret,0x2d4804,var,1,1,1,var,1,DeviceIoControl,,,,
var,3,1,var,SendMessage,,,,,,,,
var,var,1,1,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
ret,3,1,mem,SendMessage,,,,,,,,
0x0,0x0,var,8,var,3,1,1,WideCharToMultiByte,,,,
0x80000002,PTR,1,1,0x0,0x20019,1,expr,0x0,RegCreateKeyEx,,,
0x80000000,PTR,0x0,0x20019,expr,RegOpenKeyEx,,,,,,,
var,PTR,1,0x1,expr,1,RegSetValueEx,,,,,,
mem,3,var,1,PostMessage,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
var,PTR,1,0x1,PTR,1,RegSetValueEx,,,,,,
var,0x80000000,0x1,1,0x3,0x0,1,CreateFile,,,,,
var,var,5,var,8,WriteFile,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
0x40000,PTR,PTR,1,var,var,1,1,var,1,8,1,CreateWindowEx
0x80000000,expr,0x0,0x20019,expr,RegOpenKeyEx,,,,,,,
ret,mem,mem,var,ret,WriteFile,,,,,,,
var,0x53005e,var,2,ret,expr,var,1,DeviceIoControl,,,,
var,3,mem,SetDlgItemText,,,,,,,,,
0x80000002,PTR,0x0,0x20019,PTR,RegOpenKeyEx,,,,,,,
PTR,1,0x15,PTR,expr,CoCreateInstance,,,,,,,
mem,3,1,var,SendMessage,,,,,,,,
var,var,var,0x0,MessageBox,,,,,,,,
ret,ret,expr,var,1,WriteFile,,,,,,,
ret,var,var,var,var,var,CompareString,,,,,,
var,var,0xb1,1,1,SendDlgItemMessage,,,,,,,
ret,4,expr,2,LoadString,,,,,,,,
var,3,mem,CheckDlgButton,,,,,,,,,
mem,0xc0000000,0x0,1,0x5,0x80,1,CreateFile,,,,,
var,0xe0000,0x3,1,0x3,0x2200000,1,CreateFile,,,,,
mem,2,PTR,2,LoadString,,,,,,,,
0x0,PTR,PTR,1,0x80000000,1,8,1,1,1,mem,1,CreateWindowEx
0x0,0x0,expr,8,var,3,MultiByteToWideChar,,,,,,
var,3,0x147,1,1,SendDlgItemMessage,,,,,,,
0x400,0x5a,var,3,GetLocaleInfo,,,,,,,,
mem,3,0x402,1,1,SendDlgItemMessage,,,,,,,
0x0,PTR,1,0x1,PTR,2,RegSetValueEx,,,,,,
0x7f,0x1,1,1,PTR,1,CompareString,,,,,,
var,0x80000000,0x7,1,0x3,0x0,1,CreateFile,,,,,
var,0xc0000000,0x5,1,0x4,0x6,1,CreateFile,,,,,
var,0x90018020,var,1,var,1,var,1,DeviceIoControl,,,,
var,0x0,var,var,var,ret,0x6,SetWindowPos,,,,,
0x0,PTR,PTR,8,0x80000000,1,8,1,ret,1,mem,reg,CreateWindowEx
var,var,expr,var,expr,WriteFile,,,,,,,
0x0,PTR,PTR,8,0x80000000,8,8,8,8,1,1,reg,CreateWindowEx
expr,0x400,var,1,var,1,1,1,WideCharToMultiByte,,,,
ret,0x0,2,HeapAlloc,,,,,,,,,
var,var,1,var,1,WriteFile,,,,,,,
var,0x80,0x7,1,0x3,0x40000000,1,CreateFile,,,,,
ret,4,1,1,SendMessage,,,,,,,,
0x0,mem,1,1,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
0x80,PTR,var,8,0x0,1,1,1,1,1,var,1,CreateWindowEx
0x0,0x0,var,reg,expr,ret,1,1,WideCharToMultiByte,,,,
0x0,0x0,var,1,var,3,MultiByteToWideChar,,,,,,
ret,var,1,var,1,ReadFile,,,,,,,
0x80000002,reg,0x0,0x102,var,RegOpenKeyEx,,,,,,,
var,1,0x15,PTR,var,CoCreateInstance,,,,,,,
var,0x0,var,8,1,1,1,1,WideCharToMultiByte,,,,
0x7f,0x1,1,1,PTR,8,CompareString,,,,,,
0x400,0x15,expr,1,GetLocaleInfo,,,,,,,,
ret,0x0,var,var,1,var,0x14,SetWindowPos,,,,,
0x80000000,PTR,1,PTR,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
0x0,0x0,expr,1,expr,1,MultiByteToWideChar,,,,,,
mem,3,var,2,LoadString,,,,,,,,
0x80000002,ret,0x0,0x2003f,var,RegOpenKeyEx,,,,,,,
mem,ret,4,var,1,WriteFile,,,,,,,
mem,var,expr,var,1,WriteFile,,,,,,,
mem,4,var,2,LoadString,,,,,,,,
var,var,1,1,ret,var,RegQueryValueEx,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
ret,0x90074,var,2,1,1,var,1,DeviceIoControl,,,,
mem,0xffffffff,expr,expr,mem,mem,0x40,SetWindowPos,,,,,
0xfde9,0x8,PTR,8,1,1,MultiByteToWideChar,,,,,,
0x0,0x0,PTR,8,expr,2,MultiByteToWideChar,,,,,,
0x2500,ret,1,0x0,var,1,var,FormatMessage,,,,,
0x80000000,expr,1,1,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
mem,3,1,1,PostMessage,,,,,,,,
var,var,ret,var,1,WriteFile,,,,,,,
0x0,PTR,0x0,0x1,var,RegOpenKeyEx,,,,,,,
mem,3,ret,1,SetTimer,,,,,,,,
var,PTR,1,0x3,var,expr,RegSetValueEx,,,,,,
mem,3,1,1,SendMessage,,,,,,,,
var,var,0x151,ret,1,SendDlgItemMessage,,,,,,,
ret,3,4,1,SetTimer,,,,,,,,
expr,0xc0000000,0x3,1,0x2,0x10000080,1,CreateFile,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,2,var,1,SendMessage,,,,,,,,
var,3,0x14b,1,1,SendDlgItemMessage,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x2,0x0,expr,expr,1,1,MultiByteToWideChar,,,,,,
0x0,0x0,reg,1,1,1,1,1,WideCharToMultiByte,,,,
0x7f,0x10001,var,1,var,1,CompareString,,,,,,
var,ret,0x401,PTR,var,CoCreateInstance,,,,,,,
var,var,1,1,0x0,0x2000000,1,var,0x0,RegCreateKeyEx,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
0x400,0x58,var,2,GetLocaleInfo,,,,,,,,
ret,0x0,1,var,var,var,0x14,SetWindowPos,,,,,
var,0x0,var,expr,1,1,MultiByteToWideChar,,,,,,
0x0,0x0,expr,1,1,1,1,1,WideCharToMultiByte,,,,
mem,2,1,1,PostMessage,,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
0x80000002,PTR,0x0,0xf003f,var,RegOpenKeyEx,,,,,,,
var,1,0x1,1,var,CoCreateInstance,,,,,,,
expr,0xc0000000,0x1,1,0x3,0x80,1,CreateFile,,,,,
0x0,0x1,var,8,var,var,MultiByteToWideChar,,,,,,
ret,0x40000000,0x0,1,0x2,0x0,1,CreateFile,,,,,
1,0x560034,var,2,1,1,var,1,DeviceIoControl,,,,
mem,0x8,3,HeapAlloc,,,,,,,,,
var,var,1,SetDlgItemText,,,,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
mem,ret,expr,var,1,WriteFile,,,,,,,
ret,3,1,var,PostMessage,,,,,,,,
mem,2,ret,SetDlgItemText,,,,,,,,,
mem,3,0x1,CheckDlgButton,,,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
var,ret,5,var,1,WriteFile,,,,,,,
var,3,1,1,PostMessage,,,,,,,,
0x0,PTR,var,8,0x0,1,var,mem,ret,3,mem,1,CreateWindowEx
ret,3,var,1,PostMessage,,,,,,,,
mem,1,3,var,1,ReadFile,,,,,,,
0x0,0x0,var,8,var,2,MultiByteToWideChar,,,,,,
ret,ret,1,var,var,ReadFile,,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
var,0x0,var,var,1,1,MultiByteToWideChar,,,,,,
0x0,PTR,1,1,var,var,RegQueryValueEx,,,,,,
mem,PTR,1,var,var,var,RegQueryValueEx,,,,,,
var,1,1,var,ret,var,RegQueryValueEx,,,,,,
mem,var,1,var,1,var,RegQueryValueEx,,,,,,
var,ret,1,var,1,ReadFile,,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
0x0,0x0,var,1,ret,1,MultiByteToWideChar,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
mem,3,0x406,1,5,SendDlgItemMessage,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x80000002,mem,1,1,0x1,0xf003f,1,var,var,RegCreateKeyEx,,,
var,reg,0x0,0x1,var,RegOpenKeyEx,,,,,,,
ret,0x0,var,8,var,var,MultiByteToWideChar,,,,,,
mem,4,0x180,1,mem,SendDlgItemMessage,,,,,,,
0x1300,1,var,0x0,var,1,var,FormatMessage,,,,,
ret,0x2dcc18,expr,1,1,1,var,1,DeviceIoControl,,,,
0x80000002,PTR,mem,0x2000000,var,RegOpenKeyEx,,,,,,,
0x80000002,PTR,1,1,0x4,var,1,var,0x0,RegCreateKeyEx,,,
mem,var,mem,var,1,ReadFile,,,,,,,
var,var,1,0x3,ret,1,RegSetValueEx,,,,,,
0x2900,mem,var,0x0,var,1,var,FormatMessage,,,,,
var,1,var,0x400,var,1,var,FormatMessage,,,,,
0x0,0x0,var,8,1,1,MultiByteToWideChar,,,,,,
ret,4,PTR,2,LoadString,,,,,,,,
0x0,PTR,PTR,1,0x80000000,8,8,8,var,1,mem,1,CreateWindowEx
ret,0x0,expr,expr,1,1,0x15,SetWindowPos,,,,,
0xffffffff,PTR,var,1,0x0,1,1,1,var,1,mem,1,CreateWindowEx
0x80000002,var,1,1,0x0,0x20106,1,var,var,RegCreateKeyEx,,,
0x2800,mem,3,0x0,var,3,var,FormatMessage,,,,,
var,PTR,1,0x1,PTR,1,RegSetValueEx,,,,,,
mem,3,var,1,PostMessage,,,,,,,,
0x0,PTR,var,8,0x0,expr,var,var,ret,3,mem,1,CreateWindowEx
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
0x1200,1,var,0x400,var,3,1,FormatMessage,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
mem,3,0xc5,1,1,SendDlgItemMessage,,,,,,,
0x7f,0x1,var,1,mem,1,CompareString,,,,,,
mem,4,0xf0,1,1,SendDlgItemMessage,,,,,,,
0x80000002,var,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
0x0,0x0,expr,mem,expr,expr,1,1,WideCharToMultiByte,,,,
mem,2,2,1,SetTimer,,,,,,,,
mem,mem,var,8,PostMessage,,,,,,,,
ret,mem,expr,2,GetLocaleInfo,,,,,,,,
ret,0x0,1,1,1,ret,0x216,SetWindowPos,,,,,
0x88,PTR,var,8,expr,expr,1,1,var,1,mem,1,CreateWindowEx
0x0,0x0,mem,mem,expr,3,1,1,WideCharToMultiByte,,,,
var,4,var,var,PostMessage,,,,,,,,
0xfde9,0x0,ret,var,ret,ret,MultiByteToWideChar,,,,,,
0x0,0x0,var,8,var,ret,1,1,WideCharToMultiByte,,,,
var,0x0,1,1,1,1,0x237,SetWindowPos,,,,,
0x0,0x0,expr,1,expr,1,1,1,WideCharToMultiByte,,,,
var,mem,1,1,ret,var,RegQueryValueEx,,,,,,
var,0x7fffffff,0x1,1,0x2,0x80,1,CreateFile,,,,,
var,var,var,0x10,MessageBox,,,,,,,,
ret,expr,3,var,1,WriteFile,,,,,,,
0x80000002,mem,0x0,0x20019,expr,RegOpenKeyEx,,,,,,,
var,4,0x143,1,expr,SendDlgItemMessage,,,,,,,
PTR,0x80000000,0x1,ret,0x3,0x80,ret,CreateFile,,,,,
0x80000001,ret,0x0,0x2,var,RegOpenKeyEx,,,,,,,
0x0,0x0,expr,1,1,1,1,1,WideCharToMultiByte,,,,
var,3,var,CheckDlgButton,,,,,,,,,
var,0x30003,var,1,mem,mem,CompareString,,,,,,
1,var,4,var,1,ReadFile,,,,,,,
mem,var,ret,var,1,WriteFile,,,,,,,
ret,0x12c818,var,2,1,1,var,1,DeviceIoControl,,,,
var,expr,3,1,ret,ReadFile,,,,,,,
mem,4,ret,6,PostMessage,,,,,,,,
0x80000002,PTR,1,1,0x0,0xf003f,var,var,0x0,RegCreateKeyEx,,,
0x0,0x0,var,8,reg,2,1,1,WideCharToMultiByte,,,,
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
var,0x0,mem,mem,var,var,1,1,WideCharToMultiByte,,,,
PTR,ret,0x15,PTR,expr,CoCreateInstance,,,,,,,
mem,4,1,var,PostMessage,,,,,,,,
mem,var,1,var,1,ReadFile,,,,,,,
var,mem,ret,var,1,ReadFile,,,,,,,
mem,0x0,1,1,1,1,0x0,SetWindowPos,,,,,
var,0x1f01ff,0x0,1,0x2,0x80,1,CreateFile,,,,,
